Identifier	Character	Dialogue	Filename	Line Number
Chapter6_51563d8f	mc	Like today, you helped me, you saved me and you use to hate me and all.	game/Chapter6.rpy	860
Chapter6_2dd6a57c		I'm not making any sense here am I?	game/Chapter6.rpy	861
Chapter6_43d44ad1	mc	S-So...	game/Chapter6.rpy	862
Chapter6_dc8f5b6c	extend	 what I'm trying to say is...	game/Chapter6.rpy	863
Chapter6_e0db77e5_1	g	... ... ...	game/Chapter6.rpy	864
Chapter6_862b1d76	g	Hehe...	game/Chapter6.rpy	871
Chapter6_be092c4c	g	Hahaha.	game/Chapter6.rpy	878
Chapter6_0da2b484	mc	W-What's so funny?	game/Chapter6.rpy	885
Chapter6_7fc070a2	g	It's nothing...	game/Chapter6.rpy	886
Chapter6_4e57aa81	extend	 you really are special...	game/Chapter6.rpy	887
Chapter6_0ab121df	mc	Well sorry for being different...	game/Chapter6.rpy	894
Chapter6_383ac3e4	g	That's not what I meant...	game/Chapter6.rpy	901
Chapter6_33fc30da	extend	 I've never been more happier.	game/Chapter6.rpy	902
Chapter6_7f7e1fb7	g	You showed me something that no other human being has ever shown me.	game/Chapter6.rpy	903
Chapter6_bc3301e1	g	And thanks for saving me back there...	game/Chapter6.rpy	904
Chapter6_15ea5c62	mc	E-Eh...	game/Chapter6.rpy	905
Chapter6_f62362fd	g	You really are...	game/Chapter6.rpy	906
Chapter6_a0208d1c	mc	W-Wait!	game/Chapter6.rpy	913
Chapter6_75f294e1	mc	Don't say it...	game/Chapter6.rpy	914
Chapter6_e0db77e5_2	g	... ... ...	game/Chapter6.rpy	915
Chapter6_dcc43380		Just come out with it already...	game/Chapter6.rpy	916
Chapter6_9164e2ee		I closed my eyes and uttered those three words that I thought I would never say in my entire life.	game/Chapter6.rpy	923
Chapter6_c51c6ced	mc	I love you...	game/Chapter6.rpy	932
Chapter6_e0db77e5_3	g	... ... ...	game/Chapter6.rpy	933
Chapter6_30aff13a	g	I...	game/Chapter6.rpy	934
Chapter6_6532f893	g	I love you too...	game/Chapter6.rpy	935
Chapter6_b0df414e		He turned to stare at the camp fire, face red and flustered.	game/Chapter6.rpy	940
Chapter6_7bb2fde2		I sat back down next to him and also watched the warm fire burning in front of us.	game/Chapter6.rpy	945
Chapter6_f79bede1	g	I love you [povname].	game/Chapter6.rpy	946
Chapter6_abd53059		He said it again.	game/Chapter6.rpy	947
Chapter6_1fca25af		I looked up to him and repeated the same words.	game/Chapter6.rpy	948
Chapter6_03939195	mc	I love you too Goro...	game/Chapter6.rpy	949
Chapter6_e851aab0		He lowered his head, his face getting closer and closer. Until his lips met mine.	game/Chapter6.rpy	953
Chapter6_cfc8bf53_4	mc	... ... ...	game/Chapter6.rpy	958
Chapter6_e0db77e5_4	g	... ... ...	game/Chapter6.rpy	959
Chapter6_57ce14bf		I've never really given it much thought when kissing...	game/Chapter6.rpy	960
Chapter6_89a2fe07		After all, he is my first...	game/Chapter6.rpy	961
Chapter6_d8b8a5a9		I've seen this in many T.V series and dramas. That when kissing, I should push my tongue out to make it come in contact with his.	game/Chapter6.rpy	962
Chapter6_26ac6b05		It's such a strange feeling but...	game/Chapter6.rpy	963
Chapter6_c4538b23	g	... Mmmnghh ...	game/Chapter6.rpy	964
Chapter6_19cffb87		It's so arousing...	game/Chapter6.rpy	965
Chapter6_bc7190a7	mc	...Haa...	game/Chapter6.rpy	966
Chapter6_6c3f128d		Our lips parted and all that left is a very strong feeling between my legs.	game/Chapter6.rpy	974
Chapter6_09bf0f25	g	I-I've never done this before...	game/Chapter6.rpy	975
Chapter6_d2f5fd6c		Me neither but...\n	game/Chapter6.rpy	976
Chapter6_4e28927a	extend	I've seen a few adult videos before to know what needs to be done in these situation.	game/Chapter6.rpy	977
Chapter6_c4cca5aa		I better make the first move then.	game/Chapter6.rpy	978
Chapter6_d35ce114	mc	... Just relax for now...	game/Chapter6.rpy	979
Chapter6_5343d6e9	g	O-Okay...	game/Chapter6.rpy	980
Chapter6_d8a768ba		The cloth covering his private area is all pent up. I can see a huge tent forming.	game/Chapter6.rpy	981
Chapter6_86f5b351		Where did that come from?	game/Chapter6.rpy	982
Chapter6_0990ffc5		I lowered my hand to rub over his tented area.	game/Chapter6.rpy	983
Chapter6_e0db77e5_5	g	... ... ...	game/Chapter6.rpy	984
Chapter6_cb41ba54	mc	Could you...	game/Chapter6.rpy	985
Chapter6_247e9ebc	extend	 stand up for me?	game/Chapter6.rpy	986
Chapter6_4a036e38		He paused for a moment and stood up.	game/Chapter6.rpy	987
Chapter6_e76756ae		I removed the last piece of cloth he had on his body. I wasn't quite sure what to expect but...	game/Chapter6.rpy	991
Chapter6_c02ef9be		I couldn't imagine anything bigger than this. His cock was huge in length and girth.	game/Chapter6.rpy	996
Chapter6_8d0152a7		Well, this is a surprise. I've never seen his cock before...	game/Chapter6.rpy	997
Chapter6_463262b9		So when he's aroused. His cock comes out of this slit...	game/Chapter6.rpy	998
Chapter6_43cead2f		I tried to wrap my small hand around his huge member and began stroking him gently.	game/Chapter6.rpy	999
Chapter6_f9674af3	g	Ngg...	game/Chapter6.rpy	1000
Chapter6_aa5e36af	mc	I-Is that okay?	game/Chapter6.rpy	1001
Chapter6_ecf13bb5_1	mc	Does it hurt?	game/Chapter6.rpy	1002
Chapter6_e6c7f856	g	N-No...	game/Chapter6.rpy	1003
Chapter6_cd1467a2	g	I-It...	game/Chapter6.rpy	1004
Chapter6_cd76de73	extend	 feels good...	game/Chapter6.rpy	1005
Chapter6_f8504162		Hearing him say that makes me happy and even more aroused...	game/Chapter6.rpy	1006
Chapter6_2912e880		I planted my lips around the tip of his cock and began licking it slowly and gently. Almost like I was savouring a very cold ice-lolly.	game/Chapter6.rpy	1011
Chapter6_c9853faa		I can feel him trembling with pleasure...	game/Chapter6.rpy	1012
Chapter6_d21944ff		I began pushing his cock into my mouth, it's so big that I could only take in so much. Not even half way down the shaft.	game/Chapter6.rpy	1013
Chapter6_c13e98a1	mc	... Mmmfff...	game/Chapter6.rpy	1017
Chapter6_e794261d	extend	haaa...	game/Chapter6.rpy	1018
Chapter6_0b2c1e8d	g	U-Ugghh...	game/Chapter6.rpy	1019
Chapter6_176127cb		He began to tense up as I rubbed and sucked on his cock.	game/Chapter6.rpy	1020
Chapter6_329bd45f	g	[povname]...	game/Chapter6.rpy	1021
Chapter6_e1e3967a	g	I-I can't hold it back... it's coming...	game/Chapter6.rpy	1022
Chapter6_d69c88e9		I knew what he'd meant, it felt so good for me that I too didn't want to stop.	game/Chapter6.rpy	1023
Chapter6_91fc7471	g	U-U-Uaaaagghh!!!	game/Chapter6.rpy	1024
Chapter6_c8de9f12		The amount of semen he shot out was incredible. So much that I had to pull myself away from him.	game/Chapter6.rpy	1033
Chapter6_9c4cc798		Thick white liquid trickled from my mouth as I gasped for air. Even though I had stopped, I watched in amazement as he continued to cum.	game/Chapter6.rpy	1034
Chapter6_2947c327	g	Angghh!	game/Chapter6.rpy	1035
Chapter6_171df27e		More of his semen poured out like a fountain. Eventually, the ground in front of him was completely covered in cum.	game/Chapter6.rpy	1036
Chapter6_d9913bba	g	Huff... Huff...	game/Chapter6.rpy	1037
Chapter6_bf9cf2b0		I was so aroused that pre cum began for leak out and onto my shorts.	game/Chapter6.rpy	1038
Chapter6_9da05797		I couldn't contain myself any longer. I stood up to take off my clothes in a hurry and began stroking my cock.	game/Chapter6.rpy	1039
Chapter6_d6e4682e	g	... Stop ...	game/Chapter6.rpy	1044
Chapter6_69de9414	mc	W-Why?	game/Chapter6.rpy	1045
Chapter6_ca5637c7		Goro sat down and fondled with my cock. Compared to his, mine looks really small. I felt slightly embarrassed.	game/Chapter6.rpy	1046
Chapter6_5ee58f61	g	T-This time, I'll do it for you.	game/Chapter6.rpy	1047
Chapter6_0b45403e		I watched as he put my cock in his mouth and began wrapping his tongue around me.	game/Chapter6.rpy	1048
Chapter6_887209f4		He sucked on it slowly and gently. His tongue felt amazing, I never knew it could feel this good!	game/Chapter6.rpy	1052
Chapter6_8adbf733		This extremely tingly sensation and something tickling in my groin...	game/Chapter6.rpy	1053
Chapter6_d8888b22		It was then that I knew I was about to cum too.	game/Chapter6.rpy	1054
Chapter6_a70ce7df	mc	A-Ahh... G-Goro... I'm coming...	game/Chapter6.rpy	1055
Chapter6_cc73f22e	mc	P-Please... you have to stop...	game/Chapter6.rpy	1056
Chapter6_61419b49		Even though he heard me loud and clear. He never stopped. His momentum became faster until I couldn't hold it in any longer.	game/Chapter6.rpy	1058
Chapter6_fcb5001d	mc	A-Ahhhhh!	game/Chapter6.rpy	1059
Chapter6_4b407ed2		I arched back and tensed up as I felt my tingling sensation peaked. Dollops of cum shot out of my cock until I couldn't cum anymore.	game/Chapter6.rpy	1060
Chapter6_47e8e096		I looked down to see Goro's lips still wrapped around my member.	game/Chapter6.rpy	1066
Chapter6_ef0ec42a	mc	Y-You can let go now Goro...	game/Chapter6.rpy	1067
Chapter6_506a3db4		I noticed him gulping down the semen I shot out.	game/Chapter6.rpy	1068
Chapter6_73c985c4	mc	W-Wha... y-you... didn't have to...	game/Chapter6.rpy	1072
Chapter6_44834d6f	g	I-It's okay... don't worry about it...	game/Chapter6.rpy	1073
Chapter6_9499e155	g	It was really nice...	game/Chapter6.rpy	1074
Chapter6_4fd29f74	mc	O-Oh....	game/Chapter6.rpy	1075
Chapter6_953ba315		Hmm?	game/Chapter6.rpy	1076
Chapter6_82e8ea48		His cock is still erect. Did sucking mine made him hard again?	game/Chapter6.rpy	1077
Chapter6_25222437	g	S-So...	game/Chapter6.rpy	1078
Chapter6_41427a8c	extend	 w-what should we do next?	game/Chapter6.rpy	1079
Chapter6_9163d9cf		Does he still want more?	game/Chapter6.rpy	1080
Chapter6_2627a7f6		Not that I mind, I'm still hard just looking at his.	game/Chapter6.rpy	1081
Chapter6_58ac22f5	mc	W-Well... there's something we can try...	game/Chapter6.rpy	1082
Chapter6_baa049d8	mc	I... need you to stay still for me...	game/Chapter6.rpy	1083
Chapter6_b2c974f4	g	Okay...	game/Chapter6.rpy	1084
Chapter6_46ab2fa8		I climbed over Goro as he sat there nervously. I placed my hands on his chest and lowered my hip down.	game/Chapter6.rpy	1085
Chapter6_94978c4c		He's really big. I hope I can take it. Even if it is just a little.	game/Chapter6.rpy	1086
Chapter6_994020c4		I rubbed his cock up and down in between my butt cheeks as I tried to stimulate him.	game/Chapter6.rpy	1087
Chapter6_1ae06439		It's a good thing that he's still nice and wet. I adjusted myself until I felt my tight hole come in contact with his cock.	game/Chapter6.rpy	1088
Chapter6_3fd3b8ed	mc	Try not to move Goro...	game/Chapter6.rpy	1089
Chapter6_6a1bbb28	g	Y-Yeah...	game/Chapter6.rpy	1090
Chapter6_7c9784bc		I felt the tip of his huge cock gradually pushing against me. It hurts a little bit... this feeling around my hole makes me want more.	game/Chapter6.rpy	1095
Chapter6_9e72c94c		I pushed further ever so slowly and gently down on his pre cum covered cock.	game/Chapter6.rpy	1099
Chapter6_4fea15b2	mc	Nggh..	game/Chapter6.rpy	1100
Chapter6_63ae4bf5	g	Unf...	game/Chapter6.rpy	1101
Chapter6_1bad31c0	g	You okay?	game/Chapter6.rpy	1102
Chapter6_85d7a506	mc	Y-Yeah, I'm okay...	game/Chapter6.rpy	1103
Chapter6_cd2fed1b	mc	P-Please... can you hold me Goro?	game/Chapter6.rpy	1104
Chapter6_17fe1055		He wrapped his hands around me tightly as I went for the last push.	game/Chapter6.rpy	1105
Chapter6_bdb8ef4c	mc	Gaaaa!	game/Chapter6.rpy	1106
Chapter6_b7951637	mc	... Huff... hufff...	game/Chapter6.rpy	1107
Chapter6_08eef5db		I can feel my body heating up, sweating and shaking. His big hard cock was buried deep inside of me.	game/Chapter6.rpy	1108
Chapter6_329bd45f_1	g	[povname]...	game/Chapter6.rpy	1109
Chapter6_d5e1e08f	g	I-It feels so good...	game/Chapter6.rpy	1110
Chapter6_34a59595	mc	M-Me too... I've never felt anything like this before.	game/Chapter6.rpy	1111
Chapter6_f79bede1_1	g	I love you [povname].	game/Chapter6.rpy	1112
Chapter6_2844af1e		I looked up to Goro and found myself kissing him passionately.	game/Chapter6.rpy	1113
Chapter6_58238c19	mc	... Haaa..	game/Chapter6.rpy	1114
Chapter6_36ac2099		I can't hold on any longer...	game/Chapter6.rpy	1115
Chapter6_e741a4ab	mc	I want more...	game/Chapter6.rpy	1116
Chapter6_64c5b13e	g	M-More?	game/Chapter6.rpy	1117
Chapter6_fd2c6c6d	mc	Lift me from my bottom...	game/Chapter6.rpy	1118
Chapter6_c9f11ae9		He placed his palm on each side of my buttocks and lifted me up slightly, I pushed down again and felt his cock rubbing my insides.	game/Chapter6.rpy	1122
Chapter6_5a37336c	mc	Ngg...	game/Chapter6.rpy	1123
Chapter6_8cce7f0c	g	Ahhh...	game/Chapter6.rpy	1124
Chapter6_297c33b3		He placed his hand on my hip and began moving me faster.	game/Chapter6.rpy	1125
Chapter6_f35d0e4d		Each push made me moan with intense pleasure.	game/Chapter6.rpy	1126
Chapter6_3fe8bb2a	mc	N-Not so fast Goro...	game/Chapter6.rpy	1127
Chapter6_0f98dedf	g	I... I can't...	game/Chapter6.rpy	1128
Chapter6_d030e430		I can't hold back any longer!	game/Chapter6.rpy	1129
Chapter6_2b194863	g	I'm coming [povname]!	game/Chapter6.rpy	1130
Chapter6_83fee524	mc	Me too...	game/Chapter6.rpy	1131
Chapter6_f5df0902		He shot his warm cum all inside, filling me to the brim. There was so much cum that most of it leaked out.	game/Chapter6.rpy	1138
Chapter6_add02b8f		We embraced each other with love, panting heavily, trying to catch our breath.	game/Chapter6.rpy	1139
Chapter6_96f5c949		Goro squeezed me in his arms gently, hugging as if telling me not to go...	game/Chapter6.rpy	1140
Chapter6_0b10f1a1	g	I love you...	game/Chapter6.rpy	1141
Chapter6_a62ae6f5		If only time would stop because I wouldn't mind staying like this together and forever.	game/Chapter6.rpy	1142
Chapter6_f93768b5	mc	I love you too...	game/Chapter6.rpy	1143
Chapter6_a24ca583		But I know...	game/Chapter6.rpy	1144
Chapter6_99a111da	extend	 I have to leave...	game/Chapter6.rpy	1145
Chapter6_a8b18bfe	extend	 there are things that I have to do.	game/Chapter6.rpy	1146
Chapter6_d1d00f73		That I must face when I get back...	game/Chapter6.rpy	1152
Chapter6_8aae0854		I looked around searching frantically for a stick that can be used as a weapon.	game/Chapter6.rpy	1168
Chapter6_5788ecb6		Wait for me Goro. I'll help you!	game/Chapter6.rpy	1169
Chapter6_0429a1df		I panicked and hesitated while looking for a sturdy stick. I turned around and beside the tree laid a promising weapon.	game/Chapter6.rpy	1170
Chapter6_40d9613a	mc	That should do!	game/Chapter6.rpy	1171
Chapter6_8cade52a	g	WHAT THE HELL ARE YOU DOING!?	game/Chapter6.rpy	1172
Chapter6_3fe58e31_1	g	I TOLD YOU TO RUN!	game/Chapter6.rpy	1173
Chapter6_b9a9ec26_1	mc	NO!	game/Chapter6.rpy	1174
Chapter6_d44e9422	mc	I'M GOING TO SAVE YOU!	game/Chapter6.rpy	1175
Chapter6_cec1f123		I picked up the weapon and ran towards the tiger, swinging randomly in front of me hoping to hit the feline.	game/Chapter6.rpy	1185
Chapter6_8de0a409	mc	GET AWAY FROM GORO!	game/Chapter6.rpy	1186
Chapter6_3d989cc5		I swung hard missing every hit as the tiger avoids all of my attacks.	game/Chapter6.rpy	1187
Chapter6_bfe9a88c	t	GROOOWL!!!	game/Chapter6.rpy	1188
Chapter6_3db6384d	mc	GET AWAY!!!	game/Chapter6.rpy	1189
Chapter6_6910f9cc	g	STOP [povname!]!!	game/Chapter6.rpy	1190
Chapter6_6fed9336		I continued with my frenzy of attacks. I assumed they work because the tiger started backing away.	game/Chapter6.rpy	1191
Chapter6_04911f35	t	GROWL!!	game/Chapter6.rpy	1192
Chapter6_ef0c7284		The giant feline leapt towards me and clawed through the stick I had in my hands.	game/Chapter6.rpy	1196
Chapter6_5d5c90f0		I fumbled and fell to the ground.	game/Chapter6.rpy	1204
Chapter6_b5cc58b2	mc	N-No... don't come near me...	game/Chapter6.rpy	1211
Chapter6_3cdf65bb		Completely powerless without a weapon and unable to move. My body felt heavy as my eyes met the beast's bloodlust gazes.	game/Chapter6.rpy	1212
Chapter6_f0f0dd4e	g	[povname]!!	game/Chapter6.rpy	1213
Chapter6_04c15d32		The tiger leapt at me, jaws wide open, claws ready to strike.	game/Chapter6.rpy	1214
Chapter6_1d5cbe52		And then.	game/Chapter6.rpy	1215
Chapter6_5231b735	g	ARGHHH!!!	game/Chapter6.rpy	1228
Chapter6_bd452e66		I watched in absolute horror, eyes wide with tears flowing.	game/Chapter6.rpy	1235
Chapter6_c928add8		The tiger struck its sharp claws into Goro with its fangs bared deep into his neck, blood pouring all over his body.	game/Chapter6.rpy	1236
Chapter6_9ea512d1	g	G-GRRRRRAAAAA!!!	game/Chapter6.rpy	1237
Chapter6_e2283577		Goro retaliated with his fists, punching the sides of the tiger. I furry of hits landed and eventually it loosened its grip.	game/Chapter6.rpy	1238
Chapter6_44f7f9f5		As the feline stumbled Goro held up both his hands together above himself and stuck down at the tiger's head with extreme force.	game/Chapter6.rpy	1242
Chapter6_114b991a		The skull of the feline cracked upon the impact.	game/Chapter6.rpy	1251
Chapter6_c1331fde		I shook in fear, watching the horrible scene come to an end. The tiger was dead on the floor with Goro slumped to the ground. He fell onto his front and laid there unable to move.	game/Chapter6.rpy	1255
Chapter6_a6395871	mc	G-GORO!!!	game/Chapter6.rpy	1265
Chapter6_0bea2e90		I ran up to him, knees on the ground hands on his heavily wounded neck.	game/Chapter6.rpy	1266
Chapter6_98f12d54	mc	N-No... no...	game/Chapter6.rpy	1273
Chapter6_ff9c50a2	extend	 Goro!	game/Chapter6.rpy	1274
Chapter6_2c465849	mc	W-Wake up, p-please wake up...	game/Chapter6.rpy	1275
Chapter6_13d7dea9		I cried my heart out as I watched him lay there covered in his blood.	game/Chapter6.rpy	1282
Chapter6_dde63c23	g	Don't cry...	game/Chapter6.rpy	1283
Chapter6_b02f6bc8		Blood continued to pour out of his wound, I pressed against it with my hands. Praying and hoping that it will stop.	game/Chapter6.rpy	1284
Chapter6_1a267aab	mc	N-No... I-	game/Chapter6.rpy	1285
Chapter6_3938cd24	g	... I'm sorry...	game/Chapter6.rpy	1286
Chapter6_8c5d6059	mc	W-Why arge...	game/Chapter6.rpy	1287
Chapter6_534225ba	extend	 ou apologising f-for?	game/Chapter6.rpy	1288
Chapter6_14162c19	g	I'm... sorry... I...	game/Chapter6.rpy	1289
Chapter6_74b1cc9d	g	lo...	game/Chapter6.rpy	1290
Chapter6_7beb3755	extend	 ve...	game/Chapter6.rpy	1291
Chapter6_3336a967	extend	 yo...	game/Chapter6.rpy	1292
Chapter6_3d965eef		His breathing came to a stop. My heart sank deep into my stomach. My world turned to a shade of grey.	game/Chapter6.rpy	1293
Chapter6_d6d9b0f1		I yelled out, screaming, shouting at Goro and nudging him.	game/Chapter6.rpy	1294
Chapter6_cc761816	mc	No...	game/Chapter6.rpy	1295
Chapter6_8a10c4a0	extend	 please don't go...	game/Chapter6.rpy	1296
Chapter6_7e5b9c63	extend	 don't...	game/Chapter6.rpy	1297
Chapter6_d6167621	extend	 leave me all alone...	game/Chapter6.rpy	1301
Chapter6_ca3447d7		Goro never woke up again. No matter how much I cried. I stayed beside him all night with never ending tears.	game/Chapter6.rpy	1309
